id,registration_display,fid,name,factory_type,province,district,sub_district,address_full,lat,lng,coord_source,last_seen_in_feed,absent_from_feed_as_of
3-10(3)-3/55นฐ,3-10(3)-3/55นฐ,"=""10730000325555""",บริษัท เส้นหมี่เหรียญทอง จำกัด,3,นครปฐม,สามพราน,อ้อมใหญ่,42/1 ม.1 ซ.วัดอ้อมใหญ่ ถ.เพชรเกษม,13.6945,100.26515,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-4/54นฐ,3-10(3)-4/54นฐ,"=""10730100425545""",ธีรกานต์,3,นครปฐม,เมืองนครปฐม,วังตะกู,105 ม.6 ถ.วังตะกู,13.85229,100.018761,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-5/26รบ,3-10(3)-5/26รบ,"=""10700000525264""",,3,ราชบุรี,บ้านโป่ง,สวนกล้วย,5/6 ม.10,13.8108,99.88309,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-5/49อย,3-10(3)-5/49อย,"=""10140000525495""",ทีโออาร์ฟู้ดส์,3,พระนครศรีอยุธยา,บางไทร,บางพลี,80/1 ม.2,14.2160713738789,100.475234279403,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-5/55นบ,3-10(3)-5/55นบ,"=""10120000525554""",บริษัท สหปั้นข้าว จำกัด,3,นนทบุรี,ไทรน้อย,ไทรใหญ่,45 ม.9 ซ.วัดสโมสร ถ.ปทุมธานี-บางเลน,14.0439879128061,100.271447002888,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-5/57นศ,3-10(3)-5/57นศ,"=""10800000525577""",ป นภผล,3,นครศรีธรรมราช,ปากพนัง,ปากแพรก,41/2 ม.6 ถ.ร.พ.ช. นศ/3026,8.24798728698463,100.208715243204,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-5/60นค,3-10(3)-5/60นค,"=""10430000525607""",บริษัท เงาะเจริญ เส้นก๋วยเตี๋ยว เอ111 จำกัด,3,หนองคาย,ท่าบ่อ,ท่าบ่อ,1 ม.13,17.845215,102.572019,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-5/64นบ,3-10(3)-5/64นบ,"=""10120310625649""",ก๋วยเตี๋ยวธนาสิน,3,นนทบุรี,ไทรน้อย,ราษฎร์นิยม,15/6 ม.4,14.0984212538802,100.341132134199,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-6/47รย,3-10(3)-6/47รย,"=""10210000625478""",บริษัท ซิวซู จำกัด,3,ระยอง,นิคมพัฒนา,พนานิคม,ม.5 ถ.นิคม ซอย 14,12.88185,101.08453333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-7/27รบ,3-10(3)-7/27รบ,"=""10700000725278""",วรพงษ์พาณิชย์,3,ราชบุรี,บ้านโป่ง,สวนกล้วย,80/12 ม.11,13.81095,99.89264,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-7/48นว,3-10(3)-7/48นว,"=""10600000725486""",ห้างหุ้นส่วนจำกัด โรงงานวุ้นเส้นบ้านมะขามงาม,3,นครสวรรค์,เมืองนครสวรรค์,หนองกระโดน,211/1 ม.2 ซ.บ้านมะขามงาม ถ.หนองกระโดน,15.84096,99.9925,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-8/47นธ,3-10(3)-8/47นธ,"=""10960000825474""",ห้างหุ้นส่วนจำกัด อาหารสำเร็จรูปสุไหงโก-ลก,3,นราธิวาส,สุไหงโก-ลก,สุไหงโก-ลก,221/1 ม.0 ถ.เจริญเขต,6.016654,101.96697,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-9/51ปท,3-10(3)-9/51ปท,"=""10130000925514""",บริษัท ไทยฮะจิบัง จำกัด,3,ปทุมธานี,คลองหลวง,คลองหนึ่ง,60/124 ม.19 ถ.พหลโยธิน,14.09949,100.59684,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-10(3)-9/60นฐ,3-10(3)-9/60นฐ,"=""10730000925602""",บริษัท ไทยเซ็นเตอร์ฟู้ด โปรดักส์ จำกัด,3,นครปฐม,บางเลน,นราภิรมย์,99/1 ม.4,13.94065771072,100.2662625,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-1/38ปท,3-100(1)-1/38ปท,"=""10130700125381""",บริษัท จรูญรัตน์ โปรดักส์ จำกัด,3,ปทุมธานี,ลำลูกกา,บึงคำพร้อย,49 ม.11 ถ.ลำลูกกา,13.933716666667,100.7105,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-1/40ปจ,3-100(1)-1/40ปจ,"=""10251600125402""",บริษัท มาเธอร์สัน ยาชิโยะ สยาม ออโตโมทีฟ ซีสเต็มส์ จำกัด,3,ปราจีนบุรี,ศรีมหาโพธิ,ท่าตูม,214เขตอุตสาหกรรมบริษัท 304 อินดัสเตรียล ม.7 ถ.ทางหลวง 3079,13.90567,101.56733,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-1/41,3-100(1)-1/41,"=""10103500125414""",เอส ซี อาร์,3,กรุงเทพมหานคร,บางกอกใหญ่,วัดท่าพระ,28/100 ซ.เพรชเกษม 4 ถ.เพชรเกษม,13.7339016036108,100.472391455483,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-1/43นฐ,3-100(1)-1/43นฐ,"=""10730500125430""",บริษัท เบญจมิตรบรรจุภัณฑ์ จำกัด,3,นครปฐม,สามพราน,กระทุ่มล้ม,111 ม.5 ถ.พุทธมณฑลสาย 4,13.724633333333,100.33046666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-1/44ปท,3-100(1)-1/44ปท,"=""10130700125449""",บริษัท คิตะมูระ เพนท์ติ้ง (ประเทศไทย) จำกัด,3,ปทุมธานี,คลองหลวง,คลองหนึ่ง,60/114 ม.19 ถ.พหลโยธิน,14.0982,100.59496666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-1/46สบ,3-100(1)-1/46สบ,"=""10190000125465""",บริษัท อาร์โร เพนท์ จำกัด,3,สระบุรี,หนองแค,ไผ่ต่ำ,"14/3,40,41,46 ม.5 ถ.พหลโยธิน",14.322405,100.839069,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-4/65ฉช,3-100(1)-4/65ฉช,"=""10240089625651""",บริษัท บีเอสเพรส จำกัด,3,ฉะเชิงเทรา,บางปะกง,หนองจอก,โฉนดที่ดินเลยที่ 2839 ม.3,13.5933532032243,100.984639674425,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(1)-6/41,3-100(1)-6/41,"=""10100700625417""",บริษัท ที แอนด์ ที เพ้นท์ จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,9/83-84 ม.1 ถ.สะแกงาม,13.80106,100.70784,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(2)-1/31,3-100(2)-1/31,"=""10101600125318""",ห้างหุ้นส่วนจำกัด บางกอกสยามโปรดักส์,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,43/44 ม.7 ซ.วัดกำแพง ถ.พระรามที่ 2,13.673483333333,100.44118333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(4)-1/35นบ,3-100(4)-1/35นบ,"=""10120700125358""",บริษัท กระจกศิริรัตน์ จำกัด,3,นนทบุรี,เมืองนนทบุรี,บางกระสอ,8 ซ.งามวงศ์วาน 9 แยก 13,13.862233333333,100.52858333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(4)-1/37,3-100(4)-1/37,"=""10102200125377""",บริษัท ปีราเน่ จำกัด,3,กรุงเทพมหานคร,ทุ่งครุ,บางมด,34 ซ.ประชาอุทิศ 69,13.645935792163,100.51316454039,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(4)-1/62ชม,3-100(4)-1/62ชม,"=""10500142025623""",บริษัท กมลพิศาลกระจกนิรภัย จำกัด,3,เชียงใหม่,สันทราย,แม่แฝก,186 ม.5 ถ.เชียงใหม่-พร้าว,19.022491058483,98.9665431551,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(4)-2/49ปท,3-100(4)-2/49ปท,"=""10130200225491""",บริษัท ปีราเน่ เซฟตี้ กลาส จำกัด,3,ปทุมธานี,ลาดหลุมแก้ว,คูขวาง,58 ม.3,14.066216666667,100.43,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/17รบ,3-100(5)-1/17รบ,"=""10700200125170""",บริษัท ง่วนเฮงการช่าง โครเมี่ยม จำกัด,3,ราชบุรี,บ้านโป่ง,บ้านโป่ง,143 ถ.ทรงพล,13.79439,99.92013,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/20นบ,3-100(5)-1/20นบ,"=""10120300125204""",บริษัท ด.บุนนาค นนทบุรี จำกัด,3,นนทบุรี,เมืองนนทบุรี,ท่าทราย,16 ซ.สามัคคี 49 แยก 3 ถ.สามัคคี,13.883533333333,100.53338333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/21รบ,3-100(5)-1/21รบ,"=""10700200125212""",โรงงานสยามการช่าง,3,ราชบุรี,บ้านโป่ง,หนองอ้อ,31/1 ม.3 ถ.ทรงพล,13.79861,99.9065,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/25,3-100(5)-1/25,"=""10101900125257""",บริษัท แสงเจริญ เพลทติ้ง เซอร์วิส จำกัด,3,กรุงเทพมหานคร,จตุจักร,ลาดยาว,672 ซ.เสนานิคม 1 ถ.พหลโยธิน,13.832924,100.581997,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/25อด,3-100(5)-1/25อด,"=""10410100125250""",อุดมศิลป์การโครเมี่ยม,3,อุดรธานี,เมืองอุดรธานี,หมากแข้ง,2-4 ถ.ประชาอุทิศ,17.41188,102.80004,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/32ปท,3-100(5)-1/32ปท,"=""10132100125326""",บริษัท ซุปเปอร์ไล้ท์ จำกัด,3,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,43 ม.0 ซ.รังสิต - นครนายก 40 ถ.รังสิต-นครนายก,13.984516666667,100.63955,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/32รบ,3-100(5)-1/32รบ,"=""10700700125324""",บริษัท ง่วนเฮง โครเมี่ยม จำกัด,3,ราชบุรี,บ้านโป่ง,หนองอ้อ,11/3 ม.5,13.7944,99.92016,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/35รบ,3-100(5)-1/35รบ,"=""10700300125351""",ราชบุรีโครเมี่ยม,3,ราชบุรี,เมืองราชบุรี,เจดีย์หัก,187/1 ม.3 ถ.เจดีย์หัก-เขางู,13.55576,99.78823,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-1/38,3-100(5)-1/38,"=""10102200125385""",บริษัท ไทยเมกิ จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,113 ซ.บางกระดี่8,13.620483333333,100.39448333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-10/67ลพ,3-100(5)-10/67ลพ,"=""10510233925672""",บริษัท สแตนดาร์ด ยูนิตส์ ซัพพลาย (ไทยแลนด์) จำกัด,3,ลำพูน,บ้านธิ,บ้านธิ,299/6 ม.10,18.6383975548405,99.0634006071409,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-2/33นบ,3-100(5)-2/33นบ,"=""10120200225336""",บริษัท 3 เอสเพลท จำกัด,3,นนทบุรี,บางกรวย,วัดชลอ,7/12 ม.4 ถ.รุ่งประชา,13.797516666667,100.476,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(5)-8/55ปจ,3-100(5)-8/55ปจ,"=""10250000825553""",บริษัท เซอร์เทค และ พลาเม็กซ์ จำกัด,3,ปราจีนบุรี,ศรีมหาโพธิ,ท่าตูม,586 ม.7,13.918333,101.542778,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(6)-1/38นว,3-100(6)-1/38นว,"=""10600200125388""",บริษัท นครสวรรค์สตีล จำกัด,3,นครสวรรค์,พยุหะคีรี,เนินมะกอก,109 ม.8 ถ.พยุหะ_เนินมะกอก,15.46652,100.15873,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(6)-1/46พบ,3-100(6)-1/46พบ,"=""10760000125465""",บริษัท บี.เค.เจ.แอดวานซ์โพรเซสส์ จำกัด,3,เพชรบุรี,เขาย้อย,หนองชุมพลเหนือ,99/1 ม.3,13.327876,99.792465,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-100(6)-1/49ฉช,3-100(6)-1/49ฉช,"=""10240000125492""",บริษัท สหมิตรเครื่องกล จำกัด (มหาชน),3,ฉะเชิงเทรา,บางปะกง,บางปะกง,155 ม.14 ถ.สุขุมวิท (สายเก่า),13.49046,100.96607,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-101-1/36นฐ,3-101-1/36นฐ,"=""10731100125366""",บริษัท แหลมทองผลิตภัณฑ์อาหาร จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,87 ม.9 ถ.พุทธมณฑลสายที่ 5,13.720366666667,100.29875,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-101-1/37นฐ,3-101-1/37นฐ,"=""10731300125372""",บริษัท บางกอกอินเตอร์ฟูด จำกัด,3,นครปฐม,สามพราน,บ้านใหม่,12 ซ.วัดเทียนดัด ถ.เพชรเกษม,13.69745,100.24523333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-101-1/37ปจ,3-101-1/37ปจ,"=""10250300125373""",บริษัท สหพัฒนาอินเตอร์โฮลดิ้ง จำกัด (มหาชน),3,ปราจีนบุรี,กบินทร์บุรี,วังดาล,82 ม.15,14.01566,101.69953,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-101-1/38ปจ,3-101-1/38ปจ,"=""10250700125387""",บริษัท สหพัฒนาอินเตอร์โฮลดิ้ง จำกัด (มหาชน),3,ปราจีนบุรี,กบินทร์บุรี,นนทรี,111/1 ม.5 ถ.สุวรรณศร,14.01567,101.6995,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
